Ticker,industry,sector,averageVolume,averageVolume10days,marketCap
APA,Oil & Gas E&P,Energy,5422380,4723970,10510882816
UTHR,Biotechnology,Healthcare,389214,315180,10483694592
DOCU,Software—Application,Technology,3972375,3336790,10482818048
HSIC,Medical Distribution,Healthcare,852580,855840,10416049152
APLS,Biotechnology,Healthcare,1664122,2502860,10390293504
ARCC,Asset Management,Financial Services,2914352,2522100,10287134720
PCTY,Software—Application,Technology,460606,344840,10273216512
CHDN,Gambling,Consumer Cyclical,394686,376880,10235885568
SWAV,Medical Devices,Healthcare,660085,915290,10217244672
QRVO,Semiconductors,Technology,1241636,1041120,10181677056
CFLT,Software—Infrastructure,Technology,4373845,4419050,10139559936
LAMR,REIT—Specialty,Real Estate,409357,407010,10081659904
PAA,Oil & Gas Midstream,Energy,3504081,2876740,9917137920
MKTX,Capital Markets,Financial Services,360796,316830,9875033088
CGNX,Scientific & Technical Instruments,Technology,777568,979440,9665655808
HOOD,Software—Infrastructure,Technology,7752642,10377680,9625510912
WSC,Rental & Leasing Services,Industrials,2117880,1793430,9616174080
ESLT,Aerospace & Defense,Industrials,23518,14040,9536041984
LOGI,Computer Hardware,Technology,579339,555120,9377135616
DBX,Software—Infrastructure,Technology,4527114,4160070,9311632384
NBIX,Drug Manufacturers—Specialty & Generic,Healthcare,741680,767520,9218867200
ROKU,Entertainment,Communication Services,6857296,5434980,9198891008
CASY,Specialty Retail,Consumer Cyclical,274760,367920,9071968256
CAR,Rental & Leasing Services,Industrials,483201,522470,9068985344
TPG,Asset Management,Financial Services,571537,850880,9043047424
SAIA,Trucking,Industrials,461063,752170,9029907456
APP,Software—Application,Technology,2935467,2118520,9017800704
HAS,Leisure,Consumer Cyclical,1614485,1211990,8980476928
FFIV,Software—Infrastructure,Technology,616929,518050,8835584000
TTEK,Engineering & Construction,Industrials,299339,364830,8763172864
ALGM,Semiconductors,Technology,1546570,1519850,8693612544
PSNY,Auto Manufacturers,Consumer Cyclical,2487073,2202870,8607591424
MASI,Medical Devices,Healthcare,436118,411720,8494908416
XRAY,Medical Instruments & Supplies,Healthcare,1792354,1458220,8414128640
MORN,Financial Data & Stock Exchanges,Financial Services,167911,212200,8365952000
KRTX,Biotechnology,Healthcare,411459,783440,8165787648
MNDY,Software—Application,Technology,917975,641770,8053652992
SOFI,Credit Services,Financial Services,52124896,45601820,8016434176
JAZZ,Biotechnology,Healthcare,549378,752060,7962277376
SEIC,Asset Management,Financial Services,534091,533240,7942371840
LBTYK,Telecom Services,Communication Services,2277652,2795330,7921465344
RGEN,Medical Instruments & Supplies,Healthcare,594522,768780,7908230144
MIDD,Specialty Industrial Machinery,Industrials,445027,338200,7895632384
GRFS,Drug Manufacturers—General,Healthcare,721757,396690,7831752704
GTLB,Software—Application,Technology,2943147,2672160,7754599936
IRDM,Telecom Services,Communication Services,895859,2138260,7739289088
RGLD,Gold,Basic Materials,433813,409160,7662030848
RCM,Health Information Services,Healthcare,2737877,4426170,7648933376
NATI,Software—Application,Technology,2031475,1198230,7613384192
TXRH,Restaurants,Consumer Cyclical,1105718,1859290,7588453888
EWBC,Banks—Diversified,Financial Services,1464195,890570,7555378688
ROIV,Biotechnology,Healthcare,4006734,9389500,7402247680
MEDP,Diagnostics & Research,Healthcare,381340,594310,7290504704
ACHC,Medical Care Facilities,Healthcare,637403,650890,7288228352
MKSI,Scientific & Technical Instruments,Technology,631019,560290,7276978688
CROX,Footwear & Accessories,Consumer Cyclical,1821257,2215760,7260704768
AMKR,Semiconductors,Technology,951578,1438530,7256235008
LFUS,Electronic Components,Technology,84691,90970,7134615552
WWD,Aerospace & Defense,Industrials,320114,239420,7108803584
MAT,Leisure,Consumer Cyclical,2457455,3211130,7093298688
CCCS,Software—Infrastructure,Technology,1272075,1751470,6974285312
RMBS,Semiconductors,Technology,1483052,1661480,6957372416
LSTR,Integrated Freight & Logistics,Industrials,239309,198690,6945868288
FSV,Real Estate Services,Real Estate,57911,72840,6928893440
SPSC,Software—Infrastructure,Technology,170185,194730,6906525696
GNTX,Auto Parts,Consumer Cyclical,1085654,1267390,6852172288
GLBE,Internet Retail,Consumer Cyclical,1282931,1073520,6831323648
OLED,Electronic Components,Technology,385093,339550,6813270528
YNDX,Internet Content & Information,Communication Services,0,0,6797281792
BZ,Staffing & Employment Services,Industrials,3084965,2355440,6747800064
DSGX,Software—Application,Technology,160967,156560,6744846848
NTNX,Software—Infrastructure,Technology,1378750,1724200,6655476736
TXG,Health Information Services,Healthcare,907760,856540,6592734208
DOOO,Recreational Vehicles,Consumer Cyclical,55142,44490,6576037376
CACC,Credit Services,Financial Services,64978,58430,6566509568
CYBR,Software—Infrastructure,Technology,487763,392040,6461896192
BILI,Electronic Gaming & Multimedia,Communication Services,4875711,4360410,6473005056
CHRD,Oil & Gas E&P,Energy,436898,505410,6436079104
NOVT,Scientific & Technical Instruments,Technology,133765,142410,6433549824
IPGP,Semiconductor Equipment & Materials,Technology,235034,256330,6390040576
LNW,Gambling,Consumer Cyclical,534708,1049070,6286258176
EXEL,Biotechnology,Healthcare,2631322,2622340,6229435392
PLUG,Electrical Equipment & Parts,Industrials,24399918,19541700,6185531392
PDCE,Oil & Gas E&P,Energy,1488439,1614190,6184341504
CHX,Oil & Gas Equipment & Services,Energy,1311314,1597280,6174809088
CBSH,Banks—Regional,Financial Services,620931,548190,6143608320
APPF,Software—Application,Technology,113231,114860,6133010944
ALTR,Software—Infrastructure,Technology,291806,247140,6081408000
ITCI,Drug Manufacturers—Specialty & Generic,Healthcare,750788,651870,6003983360
COKE,Beverages—Non-Alcoholic,Consumer Defensive,37703,37780,5994287104
NXST,Entertainment,Communication Services,282732,287870,5992371712
UFPI,Lumber & Wood Production,Basic Materials,326385,404520,5992225280
REYN,Packaging & Containers,Consumer Cyclical,295680,264520,5962155008
ACLS,Semiconductor Equipment & Materials,Technology,532721,509880,5944915456
AGNC,REIT—Mortgage,Real Estate,10022319,9073030,5939248640
IONS,Biotechnology,Healthcare,1230816,1115970,5878219776
EEFT,Software—Infrastructure,Technology,263872,238660,5877301760
WING,Restaurants,Consumer Cyclical,610196,826670,5863415296
DUOL,Software—Application,Technology,619713,546570,5844262400
FIVN,Software—Infrastructure,Technology,1449257,1031240,5832202240
OPCH,Medical Care Facilities,Healthcare,3235506,2823180,5831255552
HTZ,Rental & Leasing Services,Industrials,2782222,2382160,5816178176
SIGI,Insurance—Property & Casualty,Financial Services,288593,456470,5800654336
NXT,Solar,Technology,1286186,2844930,5681508352
FUTU,Capital Markets,Financial Services,1778252,1506120,5741626880
LNTH,Drug Manufacturers—Specialty & Generic,Healthcare,1038339,1021730,5724246528
BMBL,Software—Application,Technology,2476390,2101190,5608992256
NTRA,Diagnostics & Research,Healthcare,1114703,1098790,5572222464
ABCM,Biotechnology,Healthcare,1522355,3384480,5559297024
QDEL,Medical Devices,Healthcare,367377,388990,5547238912
SGRY,Medical Care Facilities,Healthcare,671934,921970,5520851968
LANC,Packaged Foods,Consumer Defensive,143503,172410,5517335552
BOKF,Banks—Regional,Financial Services,206703,212940,5474585600
IAC,Internet Content & Information,Communication Services,631518,465480,5472397824
NFE,Utilities—Regulated Gas,Utilities,1333436,1257840,5461999104
ISEE,Biotechnology,Healthcare,4662345,7336470,5452850688
POWI,Semiconductors,Technology,411722,273350,5436903424
HQY,Health Information Services,Healthcare,559400,545080,5332535808
BECN,Industrial Distribution,Industrials,428772,551180,5348052480
SLAB,Semiconductors,Technology,542368,290050,5278866944
ENSG,Medical Care Facilities,Healthcare,280814,221510,5256412672
AAON,Building Products & Equipment,Industrials,326144,280580,5198493696
IQ,Entertainment,Communication Services,11343290,9891080,5166147584
SHC,Diagnostics & Research,Healthcare,1079922,1921460,5158760448
PPC,Packaged Foods,Consumer Defensive,815660,1099950,5127636480
VSAT,Communication Equipment,Technology,420016,379770,5127048704
FRSH,Software—Application,Technology,2321091,4373630,5127028736
GGAL,Banks—Regional,Financial Services,701075,1050790,5115243520
SSB,Banks—Regional,Financial Services,594313,491600,5095185408
MLCO,Resorts & Casinos,Consumer Cyclical,2990631,2455790,5088471040
ALKS,Drug Manufacturers—Specialty & Generic,Healthcare,1386568,1653250,5065029120
CWST,Waste Management,Industrials,320273,482490,5119472640
HCP,Software—Infrastructure,Technology,2094493,3028110,5019685376
EXLS,Information Technology Services,Technology,256488,238400,5019586560
ASND,Biotechnology,Healthcare,690072,230830,4954825216
CERE,Biotechnology,Healthcare,553895,470420,4932397568
TENB,Software—Infrastructure,Technology,1034022,709100,4905666048
MSTR,Software—Application,Technology,909195,1265740,4896315392
NSIT,Electronics & Computer Distribution,Technology,331603,241180,4868950528
FRHC,Capital Markets,Financial Services,177378,149720,4859238912
HALO,Biotechnology,Healthcare,1182609,1085360,4856358400
WFRD,Oil & Gas Equipment & Services,Energy,658770,803500,4839838720
IMGN,Biotechnology,Healthcare,8183737,4920810,4819915264
COLM,Apparel Manufacturing,Consumer Cyclical,354945,369180,4779576832
FELE,Specialty Industrial Machinery,Industrials,176583,146010,4771757568
AFRM,Software—Infrastructure,Technology,15405472,10843210,4766458880
MMSI,Medical Instruments & Supplies,Healthcare,269932,311050,4743797248
QLYS,Software—Infrastructure,Technology,331622,301920,4737420288
EXPO,Engineering & Construction,Industrials,250309,242860,4721055744
OMAB,Airports & Air Services,Industrials,81609,42470,4718453248
NEOG,Diagnostics & Research,Healthcare,1696021,2987140,4661724672
OZK,Banks—Regional,Financial Services,1843793,1060930,4656136704
FOXF,Auto Parts,Consumer Cyclical,253662,272480,4619487232
MTSI,Semiconductors,Technology,482698,468920,4618099200
PCVX,Biotechnology,Healthcare,969032,913800,4611311616
FIZZ,Beverages—Non-Alcoholic,Consumer Defensive,163239,193940,4607899136
WEN,Restaurants,Consumer Cyclical,2652959,2432710,4594044416
FLNC,Utilities—Renewable,Utilities,1338777,1360740,4589769216
AVT,Electronics & Computer Distribution,Technology,543244,580570,4578195968
DRS,Aerospace & Defense,Industrials,742078,1258410,4549230080
PECO,REIT—Retail,Real Estate,1229114,1716430,4500651520
NVCR,Medical Devices,Healthcare,1263913,1006480,4497951232
DRVN,Auto & Truck Dealerships,Consumer Cyclical,565047,345490,4490608128
FYBR,Telecom Services,Communication Services,2339513,2249490,4475256832
BPOP,Banks—Regional,Financial Services,545309,356660,4468151808
WTFC,Banks—Regional,Financial Services,527711,589530,4459730944
WIX,Software—Infrastructure,Technology,1043273,1458900,4443810304
CRSP,Biotechnology,Healthcare,1401709,942530,4440099840
CRUS,Semiconductors,Technology,607485,456830,4440069120
PNFP,Banks—Regional,Financial Services,683726,728090,4412745728
SBNY,Banks—Regional,Financial Services,2971696,2432657,12670368
IPAR,Household & Personal Products,Consumer Defensive,136937,123380,4390262784
CIGI,Real Estate Services,Real Estate,93508,77650,4387494912
SYNH,Diagnostics & Research,Healthcare,2719039,1693570,4378762752
COLB,Banks—Regional,Financial Services,2061639,1573870,4348322304
PLTK,Electronic Gaming & Multimedia,Communication Services,1274377,1461670,4344907776
BCPC,Specialty Chemicals,Basic Materials,87939,94130,4336881664
CNXC,Information Technology Services,Technology,444888,656690,4327880704
HLNE,Asset Management,Financial Services,206178,223070,4309700096
SRCL,Waste Management,Industrials,397437,359940,4282070784
SGML,Other Industrial Metals & Mining,Basic Materials,652663,652820,4289092352
DIOD,Semiconductors,Technology,232386,240210,4268438016
SHLS,Solar,Technology,2640231,1995320,4265878528
VNOM,Oil & Gas Midstream,Energy,389714,376270,4263447808
FCFS,Credit Services,Financial Services,195988,286750,4259582720
BRZE,Software—Application,Technology,959504,1363110,4251865600
PCH,REIT—Specialty,Real Estate,425475,418270,4220358912
ICUI,Medical Instruments & Supplies,Healthcare,167606,141590,4198756352
AEIS,Electrical Equipment & Parts,Industrials,186898,158420,4180128256
GOCO,Insurance Brokers,Financial Services,74840,114470,4179133440
FFIN,Banks—Regional,Financial Services,595663,481100,4177736704
NVEI,Software—Infrastructure,Technology,480950,447700,4170223616
ZION,Banks—Regional,Financial Services,6024093,3090070,4167561728
ACT,Insurance—Specialty,Financial Services,250670,227370,4155863040
GH,Diagnostics & Research,Healthcare,2177878,2844000,4139727616
MDGL,Biotechnology,Healthcare,383914,658840,4129335552
ONB,Banks—Regional,Financial Services,2228163,2194160,4125646080
VC,Auto Parts,Consumer Cyclical,294249,251800,4114646528
ASO,Specialty Retail,Consumer Cyclical,1811680,2140790,4113294848
TSEM,Semiconductors,Technology,802911,656240,4136656640
UBSI,Banks—Regional,Financial Services,812780,731520,4085801728
PYCR,Software—Application,Technology,491062,411090,4085019904
PEGA,Software—Application,Technology,287814,264400,4063439616
DNLI,Biotechnology,Healthcare,784336,927610,4062865408
VLY,Banks—Regional,Financial Services,6480103,3698510,4052842496
SLM,Credit Services,Financial Services,2471588,1736570,3994405888
STNE,Software—Infrastructure,Technology,5375245,4738090,3962124288
LITE,Communication Equipment,Technology,1719813,2379720,3943380224
EVO,Drug Manufacturers—Specialty & Generic,Healthcare,18660,17590,3924806400
ACAD,Biotechnology,Healthcare,1337380,1216200,3902999808
GT,Auto Parts,Consumer Cyclical,5196713,4248870,3888632320
ESGR,Insurance—Diversified,Financial Services,44618,59860,3887559680
SRAD,Software—Application,Technology,301239,365840,3863808000
RETA,Biotechnology,Healthcare,783568,769280,3863287808
RUN,Solar,Technology,8970226,7518630,3855142400
BLKB,Software—Application,Technology,213627,204230,3839325952
BPMC,Biotechnology,Healthcare,610757,648530,3803997952
SFM,Grocery Stores,Consumer Defensive,1743160,1509810,3780830976
ARWR,Biotechnology,Healthcare,1011329,887750,3762880000
LYFT,Software—Application,Technology,17671514,14626070,3834167552
OLLI,Discount Stores,Consumer Defensive,1063337,996460,3730775296
PENN,Resorts & Casinos,Consumer Cyclical,2682626,2656800,3740371200
NWL,Household & Personal Products,Consumer Defensive,6709559,5620440,3714477056
SMPL,Packaged Foods,Consumer Defensive,645154,892520,3649137664
PGNY,Health Information Services,Healthcare,786586,623750,3639401216
DLO,Software—Infrastructure,Technology,2063162,931120,3637194496
PRTA,Biotechnology,Healthcare,456100,363870,3624576256
DISH,Telecom Services,Communication Services,13096078,11524560,3609784320
PAGP,Oil & Gas Midstream,Energy,2565709,1882800,3598159872
NTLA,Biotechnology,Healthcare,1031304,1098780,3588219904
TFSL,Banks—Regional,Financial Services,375767,286030,3548965120
INDV,Drug Manufacturers—Specialty & Generic,Healthcare,8419,17520,3176732416
APPN,Software—Infrastructure,Technology,349155,272690,3526229504
SANM,Electronic Components,Technology,433819,294610,3501767936
FOLD,Biotechnology,Healthcare,2551881,1701930,3497438976
AUR,Information Technology Services,Technology,3922883,10689620,3494013696
SDGR,Health Information Services,Healthcare,1279734,1495200,3479954176
FOCS,Asset Management,Financial Services,772837,421670,3471760384
COOP,Mortgage Finance,Financial Services,583255,643710,3469362176
SYNA,Semiconductors,Technology,632018,509170,3433441280
NWE,Utilities—Diversified,Utilities,279445,319380,3422062080
RUSHA,Auto & Truck Dealerships,Consumer Cyclical,174885,167370,3408028160
TGTX,Biotechnology,Healthcare,4212293,2903680,3398758912
EXTR,Communication Equipment,Technology,1942186,2332820,3397780992
HWC,Banks—Regional,Financial Services,613227,582490,3387994880
RUSHB,Auto & Truck Dealerships,Consumer Cyclical,14147,19320,3387717120
NCNO,Software—Application,Technology,939363,991660,3373232640
LFST,Medical Care Facilities,Healthcare,730154,1420370,3368278784
AMBA,Semiconductor Equipment & Materials,Technology,574196,406320,3366600192
FLYW,Software—Infrastructure,Technology,1176013,1751340,3423498752
ARRY,Solar,Technology,3968959,3778100,3364021504
CRVL,Insurance Brokers,Financial Services,39536,47910,3358460672
